instrument_id,symbol,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,source,retrieved_at
HAPV3,HAPV3.SA,2025-04-08 00:00:00-03:00,31.049999237060547,31.649999618530273,29.849998474121094,30.44999885559082,30.44999885559082,5411726,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-04-09 00:00:00-03:00,30.149999618530273,33.29999923706055,29.999998092651367,32.39999771118164,32.39999771118164,5932486,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-04-10 00:00:00-03:00,32.39999771118164,33.75,32.099998474121094,33.29999923706055,33.29999923706055,4023993,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-04-11 00:00:00-03:00,33.45000076293945,34.04999923706055,32.54999923706055,33.599998474121094,33.599998474121094,3129006,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-04-14 00:00:00-03:00,34.04999923706055,34.5,33.45000076293945,33.75,33.75,2480000,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-04-15 00:00:00-03:00,33.75,33.89999771118164,33.0,33.14999771118164,33.14999771118164,2037866,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-04-16 00:00:00-03:00,33.0,33.75,32.099998474121094,33.14999771118164,33.14999771118164,4434546,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-04-17 00:00:00-03:00,33.29999923706055,33.29999923706055,32.25,32.39999771118164,32.39999771118164,3822100,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-04-22 00:00:00-03:00,32.39999771118164,33.599998474121094,31.799999237060547,33.14999771118164,33.14999771118164,4202160,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-04-23 00:00:00-03:00,33.75,34.349998474121094,33.45000076293945,33.599998474121094,33.599998474121094,5533760,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-04-24 00:00:00-03:00,33.599998474121094,37.349998474121094,33.45000076293945,36.599998474121094,36.599998474121094,11850840,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-04-25 00:00:00-03:00,36.599998474121094,36.75,35.54999923706055,36.14999771118164,36.14999771118164,4315906,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-04-28 00:00:00-03:00,36.45000076293945,37.79999923706055,36.45000076293945,36.599998474121094,36.599998474121094,5509920,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-04-29 00:00:00-03:00,36.75,37.04999923706055,35.25,35.39999771118164,35.39999771118164,5788493,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-04-30 00:00:00-03:00,35.39999771118164,35.39999771118164,34.20000076293945,34.79999923706055,34.79999923706055,5834060,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-05-02 00:00:00-03:00,34.79999923706055,35.25,34.20000076293945,34.95000076293945,34.95000076293945,3659746,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
HAPV3,HAPV3.SA,2025-05-05 00:00:00-03:00,34.95000076293945,35.099998474121094,33.89999771118164,33.89999771118164,33.89999771118164,3920946,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
