instrument_id,symbol,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,source,retrieved_at
MRFG3,MBRF3.SA,2025-04-14 00:00:00-03:00,20.170000076293945,20.739999771118164,20.1200008392334,20.5,20.5,8854900,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-15 00:00:00-03:00,20.5,20.549999237060547,19.649999618530273,20.149999618530273,20.149999618530273,6259800,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-16 00:00:00-03:00,20.020000457763672,20.799999237060547,19.979999542236328,20.649999618530273,20.649999618530273,7049600,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-17 00:00:00-03:00,20.729999542236328,20.899999618530273,20.34000015258789,20.700000762939453,20.700000762939453,4749500,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-22 00:00:00-03:00,20.68000030517578,21.329999923706055,20.670000076293945,21.139999389648438,21.139999389648438,5008500,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-23 00:00:00-03:00,21.469999313354492,21.81999969482422,21.15999984741211,21.329999923706055,21.329999923706055,5326500,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-24 00:00:00-03:00,21.450000762939453,21.969999313354492,20.979999542236328,21.06999969482422,21.06999969482422,5184100,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-25 00:00:00-03:00,21.149999618530273,22.8799991607666,21.139999389648438,22.850000381469727,22.850000381469727,9077700,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-28 00:00:00-03:00,22.899999618530273,22.90999984741211,21.809999465942383,21.93000030517578,21.93000030517578,5502300,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-29 00:00:00-03:00,21.989999771118164,22.09000015258789,21.670000076293945,21.75,21.75,5011000,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-30 00:00:00-03:00,21.81999969482422,21.84000015258789,21.229999542236328,21.479999542236328,21.479999542236328,4580000,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-05-02 00:00:00-03:00,21.459999084472656,21.59000015258789,20.559999465942383,21.59000015258789,21.59000015258789,8159800,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-05-05 00:00:00-03:00,21.709999084472656,21.709999084472656,20.399999618530273,20.760000228881836,20.760000228881836,5177000,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
